No.,Time,Source,Destination,Source Port,Destination Port,Source,Destination,Protocol,Length,Info
13193,570.903981,10.42.42.253,10.42.42.25,36022,49157,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1719 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13194,570.90406,10.42.42.25,10.42.42.253,1719,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1719  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13195,571.105026,10.42.42.253,10.42.42.25,36022,49157,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  5033 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13196,571.105211,10.42.42.25,10.42.42.253,5033,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"5033  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13197,571.306299,10.42.42.253,10.42.42.25,36022,49158,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  898 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13198,571.306444,10.42.42.25,10.42.42.253,898,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"898  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13199,571.507462,10.42.42.253,10.42.42.25,36022,49158,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1443 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13200,571.507661,10.42.42.25,10.42.42.253,1443,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1443  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13201,571.708643,10.42.42.253,10.42.42.25,36022,49158,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  5200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13202,571.708853,10.42.42.25,10.42.42.253,5200,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"5200  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13203,571.909884,10.42.42.253,10.42.42.25,36022,49158,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  7777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13204,571.910029,10.42.42.25,10.42.42.253,7777,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"7777  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13205,572.11109,10.42.42.253,10.42.42.25,36022,49159,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  6100 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13206,572.111326,10.42.42.25,10.42.42.253,6100,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"6100  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13207,572.31231,10.42.42.253,10.42.42.25,36022,49159,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1187 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13208,572.312557,10.42.42.25,10.42.42.253,1187,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1187  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13209,572.513655,10.42.42.253,10.42.42.25,36022,49159,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1069 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13210,572.513803,10.42.42.25,10.42.42.253,1069,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1069  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13211,572.714795,10.42.42.253,10.42.42.25,36022,49159,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  2035 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13212,572.715026,10.42.42.25,10.42.42.253,2035,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"2035  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13213,572.916101,10.42.42.253,10.42.42.25,36022,49159,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  9102 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13214,572.916236,10.42.42.25,10.42.42.253,9102,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"9102  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13215,573.117295,10.42.42.253,10.42.42.25,36022,49159,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1524 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13216,573.117437,10.42.42.25,10.42.42.253,1524,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1524  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13217,573.318394,10.42.42.253,10.42.42.25,36022,49160,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  14000 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13218,573.318629,10.42.42.25,10.42.42.253,14000,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"14000  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13219,573.519703,10.42.42.253,10.42.42.25,36022,49160,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  34573 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13220,573.519933,10.42.42.25,10.42.42.253,34573,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"34573  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13221,573.720979,10.42.42.253,10.42.42.25,36022,49161,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  8873 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13222,573.721117,10.42.42.25,10.42.42.253,8873,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"8873  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13223,573.922133,10.42.42.253,10.42.42.25,36022,49161,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13224,573.922335,10.42.42.25,10.42.42.253,1099,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1099  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13225,574.123497,10.42.42.253,10.42.42.25,36022,49163,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  7200 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13226,574.123667,10.42.42.25,10.42.42.253,7200,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"7200  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13227,574.32473,10.42.42.253,10.42.42.25,36022,49163,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  10024 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13228,574.324816,10.42.42.25,10.42.42.253,10024,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"10024  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13229,574.525803,10.42.42.253,10.42.42.25,36022,49165,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1042 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13230,574.526004,10.42.42.25,10.42.42.253,1042,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1042  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13231,574.727035,10.42.42.253,10.42.42.25,36022,49165,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1033 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13232,574.727175,10.42.42.25,10.42.42.253,1033,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1033  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13233,574.928225,10.42.42.253,10.42.42.25,36022,49165,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  63331 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13234,574.928378,10.42.42.25,10.42.42.253,63331,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"63331  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13235,575.12941,10.42.42.253,10.42.42.25,36022,49165,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  43 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13236,575.12952,10.42.42.25,10.42.42.253,43,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"43  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13237,575.33057,10.42.42.253,10.42.42.25,36022,49167,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1065 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13238,575.330715,10.42.42.25,10.42.42.253,1065,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1065  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13239,575.531802,10.42.42.253,10.42.42.25,36022,49167,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  4125 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13240,575.531953,10.42.42.25,10.42.42.253,4125,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"4125  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13241,575.733057,10.42.42.253,10.42.42.25,36022,49167,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  24800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13242,575.733167,10.42.42.25,10.42.42.253,24800,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"24800  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13243,575.934224,10.42.42.253,10.42.42.25,36022,49167,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  5214 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13244,575.934372,10.42.42.25,10.42.42.253,5214,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"5214  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13245,576.135319,10.42.42.253,10.42.42.25,36022,49175,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1138 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13246,576.135534,10.42.42.25,10.42.42.253,1138,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1138  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13247,576.336603,10.42.42.253,10.42.42.25,36022,49175,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1025 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13248,576.336704,10.42.42.25,10.42.42.253,1025,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1025  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13249,576.537809,10.42.42.253,10.42.42.25,36022,49176,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  5960 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13250,576.537949,10.42.42.25,10.42.42.253,5960,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"5960  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13251,576.738979,10.42.42.253,10.42.42.25,36022,49176,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  2121 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13252,576.739125,10.42.42.25,10.42.42.253,2121,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"2121  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13253,576.940176,10.42.42.253,10.42.42.25,36022,49176,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  31337 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13254,576.940278,10.42.42.25,10.42.42.253,31337,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"31337  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13255,577.141355,10.42.42.253,10.42.42.25,36022,49176,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  3551 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13256,577.141464,10.42.42.25,10.42.42.253,3551,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"3551  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13257,577.342413,10.42.42.253,10.42.42.25,36022,49400,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1037 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13258,577.34259,10.42.42.25,10.42.42.253,1037,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1037  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13259,577.54367,10.42.42.253,10.42.42.25,36022,49400,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  8254 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13260,577.543791,10.42.42.25,10.42.42.253,8254,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"8254  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13261,577.744823,10.42.42.253,10.42.42.25,36022,49400,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  81 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13262,577.744972,10.42.42.25,10.42.42.253,81,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"81  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13263,577.945968,10.42.42.253,10.42.42.25,36022,49400,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  8652 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13264,577.946178,10.42.42.25,10.42.42.253,8652,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"8652  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13265,578.147166,10.42.42.253,10.42.42.25,36022,49999,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  7800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13266,578.147372,10.42.42.25,10.42.42.253,7800,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"7800  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13267,578.348356,10.42.42.253,10.42.42.25,36022,49999,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  8651 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13268,578.348592,10.42.42.25,10.42.42.253,8651,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"8651  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13269,578.549657,10.42.42.253,10.42.42.25,36022,49999,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  49155 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13270,578.549756,10.42.42.25,10.42.42.253,49155,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"49155  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13271,578.750827,10.42.42.253,10.42.42.25,36022,49999,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1503 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13272,578.750966,10.42.42.25,10.42.42.253,1503,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1503  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13273,578.952003,10.42.42.253,10.42.42.25,36022,50000,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  9500 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13274,578.952147,10.42.42.25,10.42.42.253,9500,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"9500  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13275,579.153196,10.42.42.253,10.42.42.25,36022,50000,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1044 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13276,579.153337,10.42.42.25,10.42.42.253,1044,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1044  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13277,579.354311,10.42.42.253,10.42.42.25,36022,50000,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1117 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13278,579.354532,10.42.42.25,10.42.42.253,1117,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1117  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13279,579.555594,10.42.42.253,10.42.42.25,36022,50000,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  425 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13280,579.555805,10.42.42.25,10.42.42.253,425,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"425  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13281,579.756749,10.42.42.253,10.42.42.25,36022,50000,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1114 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13282,579.756975,10.42.42.25,10.42.42.253,1114,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1114  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13283,579.957979,10.42.42.253,10.42.42.25,36022,50000,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  3814 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13284,579.958276,10.42.42.25,10.42.42.253,3814,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"3814  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13285,580.159299,10.42.42.253,10.42.42.25,36022,50001,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  7103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13286,580.159437,10.42.42.25,10.42.42.253,7103,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"7103  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13287,580.360489,10.42.42.253,10.42.42.25,36022,50001,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  6547 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13288,580.360652,10.42.42.25,10.42.42.253,6547,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"6547  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13289,580.561694,10.42.42.253,10.42.42.25,36022,50002,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  4444 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13290,580.56185,10.42.42.25,10.42.42.253,4444,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"4444  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13291,580.762961,10.42.42.253,10.42.42.25,36022,50002,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  3801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13292,580.763108,10.42.42.25,10.42.42.253,3801,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"3801  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13293,580.964062,10.42.42.253,10.42.42.25,36022,50003,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  10001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13294,580.96428,10.42.42.25,10.42.42.253,10001,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"10001  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13295,581.165257,10.42.42.253,10.42.42.25,36022,50003,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  2135 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13296,581.165424,10.42.42.25,10.42.42.253,2135,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"2135  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13297,581.366504,10.42.42.253,10.42.42.25,36022,50006,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  7937 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13298,581.366509,10.42.42.25,10.42.42.253,7937,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"7937  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13299,581.567657,10.42.42.253,10.42.42.25,36022,50006,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  407 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13300,581.567764,10.42.42.25,10.42.42.253,407,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"407  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13301,581.768862,10.42.42.253,10.42.42.25,36022,50300,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1145 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13302,581.76899,10.42.42.25,10.42.42.253,1145,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1145  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13303,581.970003,10.42.42.253,10.42.42.25,36022,50300,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  45100 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13304,581.97003,10.42.42.25,10.42.42.253,45100,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"45100  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13305,582.171144,10.42.42.253,10.42.42.25,36022,50300,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  4003 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13306,582.171296,10.42.42.25,10.42.42.253,4003,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"4003  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13307,582.372379,10.42.42.253,10.42.42.25,36022,50389,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  111 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13308,582.372496,10.42.42.25,10.42.42.253,111,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"111  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13309,582.573626,10.42.42.253,10.42.42.25,36022,50389,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  1594 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13310,582.57363,10.42.42.25,10.42.42.253,1594,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1594  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13311,582.774658,10.42.42.253,10.42.42.25,36022,50389,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  548 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13312,582.774825,10.42.42.25,10.42.42.253,548,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"548  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13313,582.975854,10.42.42.253,10.42.42.25,36022,50389,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  2002 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13314,582.976062,10.42.42.25,10.42.42.253,2002,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"2002  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13315,583.177088,10.42.42.253,10.42.42.25,36022,50500,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  5811 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
13316,583.177224,10.42.42.25,10.42.42.253,5811,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"5811  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13317,583.378165,10.42.42.253,10.42.42.25,36022,50500,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36022  >  6668 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
13318,583.378378,10.42.42.25,10.42.42.253,6668,36022,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"6668  >  36022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13319,583.579432,10.42.42.253,10.42.42.25,36020,50500,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  9002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13320,583.579589,10.42.42.25,10.42.42.253,9002,36020,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"9002  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13321,583.780559,10.42.42.253,10.42.42.25,36020,50500,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  8085 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
13322,583.780736,10.42.42.25,10.42.42.253,8085,36020,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"8085  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13323,583.98121,10.42.42.253,10.42.42.25,36020,50636,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  1076 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
13324,583.981372,10.42.42.25,10.42.42.253,1076,36020,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1076  >  36020 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
13325,584.184635,10.42.42.253,10.42.42.25,36020,50636,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,60,36020  >  9968 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
